#
#  This file contains sample profiling data.
#  It was collected by running the GrinBunny game
#  on an off-the-shelf PS/3.
#
#  To run the profiler, I have a simple shell script in
#  ~/bin/grinprof that looks like this:
#
#     #!/bin/sh -x
#     java -Xmx400m -jar /Users/billf/java.net/hdcookbook/bin/profiler.jar $*
#
#  That way, I can launch the gui on this data set with
#  "grinprof sample_profile.dat".  As of this writing (in May 2009),
#  grinprof was a GUI tool that was operated from the command line,
#  so it needed to be run from a terminal window.  By the time you read
#  this, that may no longer be true.
#
#  By the way, notice how we can put comments in this data file?  That's
#  because we used com.hdcookbook.grin.util.JsonIO to write out this
#  simple text format, and it handles comments in the input text.

1241824852366340000
3309
[1234884000,423000,255,"advanceModel(DD engine 0)"]
[1235388000,1380000,255,"damageCalculation(DD engine 0)"]
[1236876000,503000,255,"eraseBuffer(DD engine 0)"]
[1237436000,17930000,255,"drawToBuffer(DD engine 0)"]
[1255432000,3157000,255,"blitToFB(DD engine 1)"]
[1258725000,14821000,255,"idleWait(DD engine 0)"]
[1273609000,484000,255,"advanceModel(DD engine 0)"]
[1274148000,528000,255,"damageCalculation(DD engine 0)"]
[1274717000,143000,255,"eraseBuffer(DD engine 0)"]
[1275017000,14057000,255,"drawToBuffer(DD engine 0)"]
[1289555000,1920000,255,"blitToFB(DD engine 1)"]
[1291534000,23371000,255,"idleWait(DD engine 0)"]
[1314964000,343000,255,"advanceModel(DD engine 0)"]
[1315331000,327000,255,"damageCalculation(DD engine 0)"]
[1316789000,246000,255,"eraseBuffer(DD engine 0)"]
[1317200000,8348000,255,"drawToBuffer(DD engine 0)"]
[1325794000,9742000,255,"blitToFB(DD engine 1)"]
[1335597000,20757000,255,"idleWait(DD engine 0)"]
[1356417000,375000,255,"advanceModel(DD engine 0)"]
[1356813000,512000,255,"damageCalculation(DD engine 0)"]
[1357430000,54000,255,"eraseBuffer(DD engine 0)"]
[1357653000,15458000,255,"drawToBuffer(DD engine 0)"]
[1373166000,2129000,255,"blitToFB(DD engine 1)"]
[1375351000,22452000,255,"idleWait(DD engine 0)"]
[1397863000,283000,255,"advanceModel(DD engine 0)"]
[1398169000,566000,255,"damageCalculation(DD engine 0)"]
[1398950000,255000,255,"eraseBuffer(DD engine 0)"]
